row_in_figure,celltype_1,celltype_2,germ_layer_1,germ_layer_2,clade_ancestor_age_E,log2_enrichment_mean,log2_enrichment_A,log2_enrichment_B,significant_both_blastomeres,coupling_depth_E
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,10.25,0.2955,0.4058,0.1853,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,10.5,0.3617,0.4633,0.26,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,10.75,0.4266,0.5385,0.3147,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,11.0,0.4914,0.6103,0.3726,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,11.25,0.5676,0.6859,0.4493,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,11.5,0.623,0.7469,0.4991,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,11.75,0.7159,0.8753,0.5565,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,12.0,0.733,0.9124,0.5536,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,12.25,0.7515,0.9495,0.5535,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,12.5,0.9731,1.1415,0.8047,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,12.75,1.0277,1.1758,0.8796,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,13.0,1.2112,1.4375,0.9848,0,13.25
114,Muscle progenitor cells,Myoblasts,Mesoderm,Mesoderm,13.25,1.3932,1.5041,1.2823,1,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,7.0,-1.4565,-1.3015,-1.6116,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,7.25,-1.6756,-1.5847,-1.7664,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,7.5,-1.7631,-1.6897,-1.8365,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,7.75,-1.8127,-1.8302,-1.7951,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,8.0,-1.7742,-1.8731,-1.6752,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,8.25,-1.7657,-1.9228,-1.6086,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,8.5,-1.7422,-1.9266,-1.5578,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,8.75,-1.7055,-1.8621,-1.5488,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,9.0,-1.6101,-1.8035,-1.4167,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,9.25,-1.5272,-1.7698,-1.2846,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,9.5,-1.4718,-1.7653,-1.1784,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,9.75,-1.3628,-1.6398,-1.0858,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,10.0,-1.2457,-1.5403,-0.9511,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,10.25,-1.0944,-1.4214,-0.7673,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,10.5,-1.0001,-1.2468,-0.7534,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,10.75,-0.8888,-1.0477,-0.7299,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,11.0,-0.8039,-0.8584,-0.7494,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,11.25,-0.7031,-0.7352,-0.671,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,11.5,-0.6229,-0.609,-0.6368,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,11.75,-0.5475,-0.554,-0.541,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,12.0,-0.3576,-0.3646,-0.3506,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,12.25,-0.1623,-0.1115,-0.2131,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,12.5,0.1276,0.2112,0.044,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,12.75,0.4786,0.6566,0.3005,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,13.0,0.9272,1.1583,0.6961,0,13.25
115,Branchial arch epithelium,Olfactory sensory neurons,Surface ectoderm,Surface ectoderm,13.25,1.3154,1.5431,1.0877,1,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,7.0,-0.2848,-0.4411,-0.1284,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,7.25,-0.3061,-0.4223,-0.1898,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,7.5,-0.3592,-0.5072,-0.2112,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,7.75,-0.4718,-0.606,-0.3377,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,8.0,-0.5113,-0.6245,-0.3981,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,8.25,-0.5423,-0.6517,-0.4328,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,8.5,-0.5349,-0.5551,-0.5147,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,8.75,-0.5183,-0.5094,-0.5271,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,9.0,-0.4886,-0.539,-0.4383,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,9.25,-0.4758,-0.572,-0.3795,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,9.5,-0.4793,-0.6222,-0.3363,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,9.75,-0.4569,-0.6286,-0.2852,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,10.0,-0.4682,-0.6309,-0.3055,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,10.25,-0.4872,-0.6579,-0.3165,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,10.5,-0.5255,-0.7076,-0.3433,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,10.75,-0.4859,-0.6566,-0.3152,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,11.0,-0.4234,-0.5867,-0.2602,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,11.25,-0.306,-0.3814,-0.2306,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,11.5,-0.1558,-0.2362,-0.0753,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,11.75,0.0677,-0.031,0.1664,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,12.0,0.0751,0.0965,0.0537,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,12.25,0.1226,0.0681,0.1771,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,12.5,0.2253,0.0254,0.4252,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,12.75,0.613,0.5173,0.7088,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,13.0,0.9532,0.8237,1.0827,0,13.25
116,Astrocytes,Floorplate and p3 domain,Neuroectoderm,Neuroectoderm,13.25,1.2644,1.172,1.3568,1,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,7.0,-0.6478,-0.6918,-0.6038,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,7.25,-0.6976,-0.7667,-0.6285,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,7.5,-0.7267,-0.7976,-0.6559,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,7.75,-0.6616,-0.7929,-0.5303,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,8.0,-0.6145,-0.7111,-0.518,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,8.25,-0.5768,-0.6616,-0.4919,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,8.5,-0.4782,-0.516,-0.4405,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,8.75,-0.4207,-0.4576,-0.3839,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,9.0,-0.4221,-0.4608,-0.3835,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,9.25,-0.3986,-0.4312,-0.3661,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,9.5,-0.3364,-0.3877,-0.2851,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,9.75,-0.3014,-0.3908,-0.2121,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,10.0,-0.2359,-0.289,-0.1828,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,10.25,-0.198,-0.2181,-0.1779,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,10.5,-0.1396,-0.1444,-0.1348,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,10.75,-0.0212,-0.0547,0.0124,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,11.0,0.0408,0.0443,0.0373,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,11.25,0.0144,0.2,-0.1712,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,11.5,0.1408,0.3272,-0.0457,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,11.75,0.1966,0.3731,0.0201,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,12.0,0.1752,0.3442,0.0062,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,12.25,0.2799,0.4195,0.1403,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,12.5,0.4061,0.5522,0.26,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,12.75,0.7488,0.7994,0.6981,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,13.0,1.0052,1.0094,1.001,0,13.25
117,Midbrain,Midbrain-hindbrain boundary,Neuroectoderm,Neuroectoderm,13.25,1.2213,1.2782,1.1644,1,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,7.0,-1.3013,-1.378,-1.2245,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,7.25,-1.4376,-1.5384,-1.3369,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,7.5,-1.5043,-1.6262,-1.3825,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,7.75,-1.5206,-1.6705,-1.3708,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,8.0,-1.5153,-1.6724,-1.3581,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,8.25,-1.4733,-1.5963,-1.3504,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,8.5,-1.4166,-1.5354,-1.2978,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,8.75,-1.3187,-1.4204,-1.2171,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,9.0,-1.2517,-1.3696,-1.1338,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,9.25,-1.187,-1.3307,-1.0434,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,9.5,-1.1222,-1.2485,-0.996,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,9.75,-0.9936,-1.0748,-0.9125,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,10.0,-0.9139,-0.9945,-0.8333,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,10.25,-0.7818,-0.8483,-0.7153,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,10.5,-0.7409,-0.8198,-0.662,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,10.75,-0.6716,-0.7837,-0.5594,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,11.0,-0.6668,-0.7207,-0.6128,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,11.25,-0.6357,-0.6443,-0.6271,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,11.5,-0.4641,-0.4461,-0.482,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,11.75,-0.4429,-0.4915,-0.3944,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,12.0,-0.4333,-0.3985,-0.4681,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,12.25,-0.3112,-0.2019,-0.4205,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,12.5,-0.1193,0.05,-0.2887,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,12.75,0.2885,0.5969,-0.02,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,13.0,0.7014,1.0149,0.388,0,13.25
118,Diencephalon,Dorsal telencephalon,Neuroectoderm,Neuroectoderm,13.25,1.2076,1.549,0.8662,1,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,7.0,-1.0947,-1.0776,-1.1118,0,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,7.25,-1.2817,-1.2632,-1.3003,0,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,7.5,-1.427,-1.387,-1.467,0,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,7.75,-1.5474,-1.541,-1.5537,0,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,8.0,-1.5901,-1.6257,-1.5544,0,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,8.25,-1.6288,-1.6701,-1.5874,0,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,8.5,-1.6602,-1.698,-1.6224,0,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,8.75,-1.6633,-1.752,-1.5747,0,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,9.0,-1.6848,-1.8044,-1.5652,0,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,9.25,-1.6344,-1.8159,-1.453,0,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,9.5,-1.5689,-1.7656,-1.3722,0,13.25
119,Olfactory epithelial cells,Granular keratinocytes,Surface ectoderm,Surface ectoderm,9.75,-1.4159,-1.6762,-1.1556,0,13.25
