"founder","celltype","log2fc","n_cells","type_n","founder_n","blast"
"f600","B_cells",NA,0,130,49,"B2"
"f601","B_cells",NA,0,130,49,"B2"
"f602","B_cells",NA,0,130,145,"B2"
"f603","B_cells",NA,0,130,24,"B1"
"f604","B_cells",NA,0,130,24,"B2"
"f605","B_cells",NA,0,130,88,"B2"
"f606","B_cells",NA,0,130,40,"B1"
"f607","B_cells",NA,0,130,207,"B2"
"f608","B_cells",NA,0,130,47,"B2"
"f609","B_cells",NA,0,130,39,"B2"
"f610","B_cells",NA,0,130,132,"B1"
"f611","B_cells",NA,0,130,62,"B2"
"f612","B_cells",NA,0,130,23,"B2"
"f613","B_cells",NA,0,130,38,"B2"
"f614","B_cells",NA,0,130,129,"B1"
"f615","B_cells",NA,0,130,30,"B1"
"f616","B_cells",NA,0,130,90,"B1"
"f617","B_cells",NA,0,130,60,"B1"
"f618","B_cells",NA,0,130,15,"B2"
"f619","B_cells",NA,0,130,15,"B2"
"f620","B_cells",NA,0,130,89,"B2"
"f621","B_cells",NA,0,130,74,"B2"
"f622","B_cells",NA,0,130,59,"B1"
"f623","B_cells",NA,0,130,1074,"B1"
"f624","B_cells",NA,0,130,51,"B2"
"f625","B_cells",NA,0,130,29,"B1"
"f626","B_cells",NA,0,130,65,"B2"
"f627","B_cells",NA,0,130,194,"B2"
"f628","B_cells",NA,0,130,313,"B2"
"f629","B_cells",NA,0,130,71,"B2"
"f630","B_cells",NA,0,130,183,"B2"
"f631","B_cells",NA,0,130,28,"B1"
"f632","B_cells",NA,0,130,280,"B2"
"f633","B_cells",NA,0,130,28,"B2"
"f634","B_cells",NA,0,130,14,"B2"
"f635","B_cells",NA,0,130,69,"B1"
"f636","B_cells",NA,0,130,55,"B1"
"f637","B_cells",NA,0,130,48,"B2"
"f638","B_cells",NA,0,130,61,"B1"
"f639","B_cells",NA,0,130,67,"B1"
"f640","B_cells",NA,0,130,548,"B1"
"f641","B_cells",NA,0,130,20,"B2"
"f642","B_cells",NA,0,130,20,"B2"
"f643","B_cells",NA,0,130,20,"B2"
"f644","B_cells",NA,0,130,657,"B2"
"f645","B_cells",NA,0,130,99,"B1"
"f646","B_cells",NA,0,130,46,"B1"
"f647","B_cells",NA,0,130,59,"B1"
"f648","B_cells",NA,0,130,98,"B1"
"f649","B_cells",NA,0,130,13,"B1"
"f650","B_cells",NA,0,130,13,"B2"
"f651","B_cells",NA,0,130,13,"B2"
"f652","B_cells",NA,0,130,71,"B2"
"f653","B_cells",NA,0,130,51,"B1"
"f654","B_cells",NA,0,130,19,"B1"
"f655","B_cells",NA,0,130,120,"B2"
"f656","B_cells",NA,0,130,138,"B1"
"f657","B_cells",NA,0,130,144,"B1"
"f658","B_cells",NA,0,130,25,"B1"
"f659","B_cells",NA,0,130,162,"B2"
"f660","B_cells",NA,0,130,68,"B1"
"f661","B_cells",NA,0,130,191,"B1"
"f662","B_cells",NA,0,130,191,"B2"
"f663","B_cells",NA,0,130,43,"B2"
"f664","B_cells",NA,0,130,49,"B2"
"f665","B_cells",NA,0,130,140,"B1"
"f666","B_cells",NA,0,130,18,"B2"
"f667","B_cells",NA,0,130,42,"B1"
"f668","B_cells",NA,0,130,12,"B2"
"f669","B_cells",NA,0,130,42,"B1"
"f670","B_cells",NA,0,130,30,"B1"
"f671","B_cells",NA,0,130,12,"B2"
"f672","B_cells",NA,0,130,12,"B2"
"f673","B_cells",NA,0,130,12,"B2"
"f674","B_cells",NA,0,130,101,"B1"
"f675","B_cells",NA,0,130,385,"B1"
"f676","B_cells",NA,0,130,35,"B1"
"f677","B_cells",NA,0,130,29,"B1"
"f678","B_cells",NA,0,130,98,"B2"
"f679","B_cells",NA,0,130,213,"B1"
"f680","B_cells",NA,0,130,118,"B1"
"f681","B_cells",NA,0,130,101,"B1"
"f682","B_cells",NA,0,130,28,"B1"
"f683","B_cells",NA,0,130,28,"B2"
"f684","B_cells",NA,0,130,95,"B1"
"f685","B_cells",NA,0,130,61,"B1"
"f686","B_cells",NA,0,130,304,"B1"
"f687","B_cells",NA,0,130,270,"B1"
"f688","B_cells",NA,0,130,22,"B2"
"f689","B_cells",NA,0,130,99,"B2"
"f690","B_cells",NA,0,130,76,"B1"
"f691","B_cells",NA,0,130,38,"B2"
"f692","B_cells",NA,0,130,81,"B2"
"f693","B_cells",NA,0,130,140,"B1"
"f694","B_cells",NA,0,130,193,"B1"
"f695","B_cells",NA,0,130,16,"B2"
"f696","B_cells",NA,0,130,16,"B1"
"f697","B_cells",NA,0,130,117,"B2"
"f698","B_cells",NA,0,130,106,"B1"
"f699","B_cells",NA,0,130,100,"B1"
"f700","B_cells",NA,0,130,21,"B1"
"f701","B_cells",NA,0,130,21,"B2"
"f702","B_cells",NA,0,130,94,"B2"
"f703","B_cells",NA,0,130,99,"B1"
"f704","B_cells",NA,0,130,260,"B2"
"f705","B_cells",NA,0,130,254,"B1"
"f706","B_cells",NA,0,130,57,"B2"
"f707","B_cells",NA,0,130,439,"B2"
"f708","B_cells",NA,0,130,98,"B2"
"f709","B_cells",NA,0,130,36,"B1"
"f710","B_cells",NA,0,130,36,"B1"
"f711","B_cells",NA,0,130,77,"B1"
"f712","B_cells",NA,0,130,432,"B2"
"f713","B_cells",NA,0,130,380,"B2"
"f714","B_cells",NA,0,130,30,"B2"
"f715","B_cells",NA,0,130,215,"B1"
"f716","B_cells",NA,0,130,265,"B1"
"f717","B_cells",NA,0,130,45,"B2"
"f718","B_cells",NA,0,130,55,"B1"
"f719","B_cells",NA,0,130,15,"B2"
"f720","B_cells",NA,0,130,145,"B2"
"f721","B_cells",NA,0,130,159,"B1"
"f722","B_cells",NA,0,130,109,"B1"
"f723","B_cells",NA,0,130,74,"B1"
"f724","B_cells",NA,0,130,64,"B1"
"f725","B_cells",NA,0,130,108,"B1"
"f726","B_cells",NA,0,130,44,"B1"
"f727","B_cells",NA,0,130,39,"B1"
"f728","B_cells",NA,0,130,272,"B1"
"f729","B_cells",NA,0,130,34,"B1"
"f730","B_cells",NA,0,130,29,"B1"
"f731","B_cells",NA,0,130,29,"B2"
"f732","B_cells",NA,0,130,29,"B2"
"f733","B_cells",NA,0,130,29,"B2"
"f734","B_cells",NA,0,130,87,"B2"
"f735","B_cells",NA,0,130,53,"B1"
"f736","B_cells",NA,0,130,24,"B1"
"f737","B_cells",NA,0,130,182,"B1"
"f738","B_cells",NA,0,130,91,"B2"
"f739","B_cells",NA,0,130,62,"B1"
"f740","B_cells",NA,0,130,19,"B1"
"f741","B_cells",NA,0,130,236,"B1"
"f742","B_cells",NA,0,130,174,"B1"
"f743","B_cells",NA,0,130,47,"B1"
"f744","B_cells",NA,0,130,14,"B1"
"f745","B_cells",NA,0,130,42,"B2"
"f746","B_cells",NA,0,130,42,"B1"
"f747","B_cells",NA,0,130,126,"B1"
"f748","B_cells",NA,0,130,14,"B2"
"f749","B_cells",NA,0,130,56,"B2"
"f750","B_cells",NA,0,130,191,"B2"
"f751","B_cells",NA,0,130,79,"B2"
"f752","B_cells",NA,0,130,23,"B1"
"f753","B_cells",NA,0,130,32,"B2"
"f754","B_cells",NA,0,130,309,"B1"
"f755","B_cells",NA,0,130,104,"B2"
"f756","B_cells",NA,0,130,113,"B1"
"f757","B_cells",NA,0,130,63,"B1"
"f758","B_cells",NA,0,130,18,"B2"
"f759","B_cells",NA,0,130,18,"B2"
"f760","B_cells",NA,0,130,18,"B2"
"f761","B_cells",NA,0,130,27,"B1"
"f762","B_cells",NA,0,130,108,"B2"
"f763","B_cells",NA,0,130,54,"B1"
"f764","B_cells",NA,0,130,58,"B1"
"f765","B_cells",NA,0,130,49,"B1"
"f766","B_cells",NA,0,130,93,"B2"
"f767","B_cells",NA,0,130,62,"B1"
"f768","B_cells",NA,0,130,367,"B1"
"f769","B_cells",NA,0,130,287,"B1"
"f770","B_cells",NA,0,130,344,"B1"
"f771","B_cells",NA,0,130,44,"B1"
"f772","B_cells",NA,0,130,13,"B2"
"f773","B_cells",NA,0,130,26,"B2"
"f774","B_cells",NA,0,130,39,"B1"
"f775","B_cells",NA,0,130,13,"B2"
"f776","B_cells",NA,0,130,26,"B2"
"f777","B_cells",NA,0,130,69,"B1"
"f778","B_cells",NA,0,130,299,"B1"
"f779","B_cells",NA,0,130,98,"B1"
"f780","B_cells",NA,0,130,51,"B2"
"f781","B_cells",NA,0,130,17,"B2"
"f782","B_cells",NA,0,130,72,"B2"
"f783","B_cells",NA,0,130,131,"B2"
"f784","B_cells",NA,0,130,38,"B1"
"f785","B_cells",NA,0,130,76,"B2"
"f786","B_cells",NA,0,130,59,"B1"
"f787","B_cells",NA,0,130,476,"B1"
"f788","B_cells",NA,0,130,101,"B1"
"f789","B_cells",NA,0,130,42,"B1"
"f790","B_cells",NA,0,130,88,"B1"
"f791","B_cells",NA,0,130,46,"B1"
"f792","B_cells",NA,0,130,25,"B2"
"f793","B_cells",NA,0,130,50,"B1"
"f794","B_cells",NA,0,130,41,"B1"
"f795","B_cells",NA,0,130,229,"B1"
"f796","B_cells",NA,0,130,94,"B1"
"f797","B_cells",NA,0,130,49,"B2"
"f798","B_cells",NA,0,130,102,"B1"
"f799","B_cells",NA,0,130,57,"B2"
"f800","B_cells",NA,0,130,16,"B1"
"f801","B_cells",NA,0,130,28,"B1"
"f802","B_cells",NA,0,130,104,"B2"
"f803","B_cells",NA,0,130,24,"B1"
"f804","B_cells",NA,0,130,48,"B1"
"f805","B_cells",NA,0,130,40,"B1"
"f806","B_cells",NA,0,130,20,"B2"
"f807","B_cells",NA,0,130,119,"B1"
"f808","B_cells",NA,0,130,71,"B2"
"f809","B_cells",NA,0,130,134,"B1"
"f810","B_cells",NA,0,130,47,"B1"
"f811","B_cells",NA,0,130,39,"B1"
"f812","B_cells",NA,0,130,74,"B2"
"f813","B_cells",NA,0,130,35,"B2"
"f814","B_cells",NA,0,130,101,"B1"
"f815","B_cells",NA,0,130,31,"B1"
"f816","B_cells",NA,0,130,58,"B1"
"f817","B_cells",NA,0,130,58,"B2"
"f818","B_cells",NA,0,130,174,"B2"
"f819","B_cells",NA,0,130,256,"B1"
"f820","B_cells",NA,0,130,57,"B1"
"f821","B_cells",NA,0,130,110,"B1"
"f822","B_cells",NA,0,130,53,"B1"
"f823","B_cells",NA,0,130,87,"B1"
"f824","B_cells",NA,0,130,34,"B1"
"f825","B_cells",NA,0,130,15,"B2"
"f826","B_cells",NA,0,130,255,"B1"
"f827","B_cells",NA,0,130,15,"B2"
"f828","B_cells",NA,0,130,15,"B1"
"f829","B_cells",NA,0,130,30,"B1"
"f830","B_cells",NA,0,130,15,"B2"
"f831","B_cells",NA,0,130,41,"B2"
"f832","B_cells",NA,0,130,171,"B2"
"f833","B_cells",NA,0,130,26,"B1"
"f834","B_cells",NA,0,130,37,"B2"
"f835","B_cells",NA,0,130,133,"B1"
"f836","B_cells",NA,0,130,650,"B2"
"f837","B_cells",NA,0,130,59,"B2"
"f838","B_cells",NA,0,130,22,"B2"
"f839","B_cells",NA,0,130,121,"B1"
"f840","B_cells",NA,0,130,22,"B2"
"f841","B_cells",NA,0,130,22,"B2"
"f842","B_cells",NA,0,130,102,"B1"
"f843","B_cells",NA,0,130,131,"B2"
"f844","B_cells",NA,0,130,178,"B1"
"f845","B_cells",NA,0,130,47,"B2"
"f846","B_cells",NA,0,130,65,"B2"
"f847","B_cells",NA,0,130,54,"B1"
"f848","B_cells",NA,0,130,18,"B2"
"f849","B_cells",NA,0,130,18,"B1"
"f850","B_cells",NA,0,130,218,"B1"
"f851","B_cells",NA,0,130,25,"B1"
"f852","B_cells",NA,0,130,25,"B1"
"f853","B_cells",NA,0,130,50,"B2"
"f854","B_cells",NA,0,130,64,"B2"
"f855","B_cells",NA,0,130,60,"B1"
"f856","B_cells",NA,0,130,21,"B1"
"f857","B_cells",NA,0,130,14,"B2"
"f858","B_cells",NA,0,130,28,"B2"
"f859","B_cells",NA,0,130,56,"B2"
"f860","B_cells",NA,0,130,14,"B2"
"f861","B_cells",NA,0,130,66,"B2"
"f862","B_cells",NA,0,130,38,"B2"
"f863","B_cells",NA,0,130,38,"B2"
"f864","B_cells",NA,0,130,131,"B2"
"f865","B_cells",NA,0,130,193,"B2"
"f866","B_cells",NA,0,130,24,"B1"
"f867","B_cells",NA,0,130,24,"B1"
"f868","B_cells",NA,0,130,48,"B1"
"f869","B_cells",NA,0,130,58,"B1"
"f870","B_cells",NA,0,130,34,"B2"
"f871","B_cells",NA,0,130,44,"B2"
"f872","B_cells",NA,0,130,27,"B2"
"f873","B_cells",NA,0,130,57,"B2"
"f874","B_cells",NA,0,130,248,"B2"
"f875","B_cells",NA,0,130,164,"B2"
"f876","B_cells",NA,0,130,40,"B1"
"f877","B_cells",NA,0,130,20,"B1"
"f878","B_cells",NA,0,130,63,"B1"
"f879","B_cells",NA,0,130,1016,"B1"
"f880","B_cells",NA,0,130,46,"B2"
"f881","B_cells",NA,0,130,187,"B1"
"f882","B_cells",NA,0,130,49,"B1"
"f883","B_cells",NA,0,130,137,"B1"
"f884","B_cells",NA,0,130,140,"B1"
"f885","B_cells",NA,0,130,26,"B2"
"f886","B_cells",NA,0,130,52,"B2"
"f887","B_cells",NA,0,130,26,"B2"
"f888","B_cells",NA,0,130,39,"B1"
"f889","B_cells",NA,0,130,554,"B1"
"f890","B_cells",NA,0,130,230,"B1"
"f891","B_cells",NA,0,130,42,"B1"
"f892","B_cells",NA,0,130,439,"B2"
"f893","B_cells",NA,0,130,16,"B2"
"f894","B_cells",NA,0,130,35,"B2"
"f895","B_cells",NA,0,130,19,"B1"
"f896","B_cells",NA,0,130,19,"B1"
"f897","B_cells",NA,0,130,19,"B1"
"f898","B_cells",NA,0,130,19,"B2"
"f899","B_cells",NA,0,130,19,"B1"
"f900","B_cells",NA,0,130,209,"B2"
"f901","B_cells",NA,0,130,60,"B2"
"f902","B_cells",NA,0,130,22,"B1"
"f903","B_cells",NA,0,130,22,"B2"
"f904","B_cells",NA,0,130,113,"B1"
"f905","B_cells",NA,0,130,47,"B2"
"f906","B_cells",NA,0,130,50,"B2"
"f907","B_cells",NA,0,130,50,"B1"
"f908","B_cells",NA,0,130,178,"B2"
"f909","B_cells",NA,0,130,78,"B1"
"f910","B_cells",NA,0,130,215,"B1"
"f911","B_cells",NA,0,130,28,"B2"
"f912","B_cells",NA,0,130,140,"B1"
"f913","B_cells",NA,0,130,56,"B2"
"f914","B_cells",NA,0,130,37,"B1"
"f915","B_cells",NA,0,130,46,"B1"
"f916","B_cells",NA,0,130,49,"B1"
"f917","B_cells",NA,0,130,49,"B2"
"f918","B_cells",NA,0,130,113,"B1"
"f919","B_cells",NA,0,130,58,"B1"
"f920","B_cells",NA,0,130,125,"B2"
"f921","B_cells",NA,0,130,73,"B2"
"f922","B_cells",NA,0,130,21,"B1"
"f923","B_cells",NA,0,130,42,"B2"
"f924","B_cells",NA,0,130,18,"B1"
"f925","B_cells",NA,0,130,18,"B1"
"f926","B_cells",NA,0,130,18,"B2"
"f927","B_cells",NA,0,130,18,"B2"
"f928","B_cells",NA,0,130,18,"B2"
"f929","B_cells",NA,0,130,39,"B2"
"f930","B_cells",NA,0,130,15,"B1"
"f931","B_cells",NA,0,130,15,"B1"
"f932","B_cells",NA,0,130,24,"B1"
"f933","B_cells",NA,0,130,39,"B2"
"f934","B_cells",NA,0,130,15,"B2"
"f935","B_cells",NA,0,130,39,"B2"
"f936","B_cells",NA,0,130,581,"B2"
"f937","B_cells",NA,0,130,477,"B2"
"f938","B_cells",NA,0,130,409,"B2"
"f939","B_cells",NA,0,130,38,"B1"
"f940","B_cells",NA,0,130,70,"B1"
"f941","B_cells",NA,0,130,35,"B2"
"f942","B_cells",NA,0,130,32,"B2"
"f943","B_cells",NA,0,130,81,"B1"
"f944","B_cells",NA,0,130,179,"B1"
"f945","B_cells",NA,0,130,23,"B1"
"f946","B_cells",NA,0,130,2353,"B1"
"f947","B_cells",NA,0,130,51,"B2"
"f948","B_cells",NA,0,130,34,"B2"
"f949","B_cells",NA,0,130,17,"B2"
"f950","B_cells",NA,0,130,1545,"B1"
"f951","B_cells",NA,0,130,278,"B2"
"f952","B_cells",NA,0,130,25,"B1"
"f953","B_cells",NA,0,130,72,"B2"
"f954","B_cells",NA,0,130,440,"B2"
"f955","B_cells",NA,0,130,436,"B1"
"f956","B_cells",NA,0,130,33,"B1"
"f957","B_cells",NA,0,130,22,"B1"
"f958","B_cells",NA,0,130,233,"B1"
"f959","B_cells",NA,0,130,52,"B2"
"f960","B_cells",NA,0,130,585,"B1"
"f961","B_cells",NA,0,130,245,"B2"
"f962","B_cells",NA,0,130,185,"B2"
"f963","B_cells",NA,0,130,68,"B1"
"f964","B_cells",NA,0,130,163,"B1"
"f965","B_cells",NA,0,130,19,"B2"
"f966","B_cells",NA,0,130,19,"B2"
"f967","B_cells",NA,0,130,19,"B2"
"f968","B_cells",NA,0,130,62,"B1"
"f969","B_cells",NA,0,130,633,"B1"
"f970","B_cells",NA,0,130,148,"B1"
"f971","B_cells",NA,0,130,94,"B1"
"f972","B_cells",NA,0,130,260,"B2"
"f973","B_cells",NA,0,130,107,"B2"
"f974","B_cells",NA,0,130,16,"B1"
"f975","B_cells",NA,0,130,16,"B1"
"f976","B_cells",NA,0,130,72,"B2"
"f977","B_cells",NA,0,130,56,"B2"
"f978","B_cells",NA,0,130,16,"B2"
"f979","B_cells",NA,0,130,16,"B2"
"f980","B_cells",NA,0,130,16,"B1"
"f981","B_cells",NA,0,130,16,"B1"
"f982","B_cells",NA,0,130,24,"B1"
"f983","B_cells",NA,0,130,40,"B2"
"f984","B_cells",NA,0,130,40,"B1"
"f985","B_cells",NA,0,130,109,"B1"
"f986","B_cells",NA,0,130,1141,"B2"
"f987","B_cells",NA,0,130,29,"B1"
"f988","B_cells",NA,0,130,29,"B2"
"f989","B_cells",NA,0,130,424,"B2"
"f990","B_cells",NA,0,130,997,"B1"
"f991","B_cells",NA,0,130,34,"B2"
"f992","B_cells",NA,0,130,39,"B2"
"f993","B_cells",NA,0,130,1253,"B2"
"f994","B_cells",NA,0,130,31,"B1"
"f995","B_cells",NA,0,130,31,"B2"
"f996","B_cells",NA,0,130,67,"B1"
"f997","B_cells",NA,0,130,18,"B1"
"f998","B_cells",NA,0,130,18,"B2"
"f999","B_cells",NA,0,130,18,"B2"
"f1000","B_cells",NA,0,130,779,"B2"
"f1001","B_cells",NA,0,130,87,"B1"
"f1002","B_cells",NA,0,130,107,"B1"
"f1003","B_cells",NA,0,130,28,"B1"
"f1004","B_cells",NA,0,130,28,"B2"
"f1005","B_cells",NA,0,130,131,"B1"
"f1006","B_cells",NA,0,130,83,"B2"
"f1007","B_cells",NA,0,130,434,"B1"
"f1008","B_cells",NA,0,130,40,"B1"
"f1009","B_cells",NA,0,130,20,"B1"
"f1010","B_cells",NA,0,130,25,"B2"
"f1011","B_cells",NA,0,130,30,"B1"
"f1012","B_cells",NA,0,130,25,"B2"
"f1013","B_cells",NA,0,130,323,"B2"
"f1014","B_cells",NA,0,130,342,"B2"
"f1015","B_cells",NA,0,130,84,"B1"
"f1016","B_cells",NA,0,130,200,"B1"
"f1017","B_cells",NA,0,130,79,"B2"
"f1018","B_cells",NA,0,130,37,"B2"
"f1019","B_cells",NA,0,130,64,"B2"
"f1020","B_cells",NA,0,130,32,"B2"
"f1021","B_cells",NA,0,130,32,"B2"
"f1022","B_cells",NA,0,130,620,"B2"
"f1023","B_cells",NA,0,130,27,"B2"
"f1024","B_cells",NA,0,130,127,"B2"
"f1025","B_cells",NA,0,130,359,"B1"
"f1026","B_cells",NA,0,130,100,"B2"
"f1027","B_cells",NA,0,130,17,"B1"
"f1028","B_cells",NA,0,130,17,"B2"
"f1029","B_cells",NA,0,130,34,"B2"
"f1030","B_cells",NA,0,130,29,"B2"
"f1031","B_cells",NA,0,130,29,"B1"
"f1032","B_cells",NA,0,130,53,"B2"
"f1033","B_cells",NA,0,130,53,"B2"
"f1034","B_cells",NA,0,130,118,"B1"
"f1035","B_cells",NA,0,130,77,"B2"
"f1036","B_cells",NA,0,130,238,"B2"
"f1037","B_cells",NA,0,130,24,"B2"
"f1038","B_cells",NA,0,130,48,"B1"
"f1039","B_cells",NA,0,130,110,"B2"
"f1040","B_cells",NA,0,130,31,"B2"
"f1041","B_cells",NA,0,130,81,"B1"
"f1042","B_cells",NA,0,130,81,"B2"
"f1043","B_cells",NA,0,130,76,"B1"
"f1044","B_cells",NA,0,130,57,"B1"
"f1045","B_cells",NA,0,130,76,"B2"
"f1046","B_cells",NA,0,130,52,"B1"
"f1047","B_cells",NA,0,130,33,"B2"
"f1048","B_cells",NA,0,130,40,"B1"
"f1049","B_cells",NA,0,130,155,"B1"
"f1050","B_cells",NA,0,130,208,"B2"
"f1051","B_cells",NA,0,130,56,"B1"
"f1052","B_cells",NA,0,130,49,"B1"
"f1053","B_cells",NA,0,130,28,"B1"
"f1054","B_cells",NA,0,130,119,"B2"
"f1055","B_cells",NA,0,130,21,"B1"
"f1056","B_cells",NA,0,130,772,"B2"
"f1057","B_cells",NA,0,130,44,"B2"
"f1058","B_cells",NA,0,130,667,"B2"
"f1059","B_cells",NA,0,130,30,"B2"
"f1060","B_cells",NA,0,130,1218,"B2"
"f1061","B_cells",NA,0,130,23,"B2"
"f1062","B_cells",NA,0,130,71,"B1"
"f1063","B_cells",NA,0,130,167,"B1"
"f1064","B_cells",NA,0,130,343,"B2"
"f1065","B_cells",NA,0,130,25,"B1"
"f1066","B_cells",NA,0,130,25,"B2"
"f1067","B_cells",NA,0,130,214,"B1"
"f1068","B_cells",NA,0,130,36,"B2"
"f1069","B_cells",NA,0,130,72,"B1"
"f1070","B_cells",NA,0,130,18,"B1"
"f1071","B_cells",NA,0,130,18,"B1"
"f1072","B_cells",NA,0,130,18,"B2"
"f1073","B_cells",NA,0,130,18,"B2"
"f1074","B_cells",NA,0,130,27,"B1"
"f1075","B_cells",NA,0,130,45,"B1"
"f1076","B_cells",NA,0,130,45,"B2"
"f1077","B_cells",NA,0,130,27,"B2"
"f1078","B_cells",NA,0,130,56,"B2"
"f1079","B_cells",NA,0,130,38,"B1"
"f1080","B_cells",NA,0,130,38,"B2"
"f1081","B_cells",NA,0,130,29,"B2"
"f1082","B_cells",NA,0,130,58,"B1"
"f1083","B_cells",NA,0,130,29,"B1"
"f1084","B_cells",NA,0,130,29,"B2"
"f1085","B_cells",NA,0,130,20,"B2"
"f1086","B_cells",NA,0,130,213,"B1"
"f1087","B_cells",NA,0,130,73,"B2"
"f1088","B_cells",NA,0,130,296,"B1"
"f1089","B_cells",NA,0,130,53,"B2"
"f1090","B_cells",NA,0,130,22,"B1"
"f1091","B_cells",NA,0,130,22,"B1"
"f1092","B_cells",NA,0,130,22,"B2"
"f1093","B_cells",NA,0,130,22,"B1"
"f1094","B_cells",NA,0,130,22,"B2"
"f1095","B_cells",NA,0,130,55,"B2"
"f1096","B_cells",NA,0,130,125,"B1"
"f1097","B_cells",NA,0,130,466,"B1"
"f1098","B_cells",NA,0,130,48,"B1"
"f1099","B_cells",NA,0,130,24,"B1"
"f1100","B_cells",NA,0,130,183,"B2"
"f1101","B_cells",NA,0,130,39,"B2"
"f1102","B_cells",NA,0,130,26,"B1"
"f1103","B_cells",NA,0,130,39,"B1"
"f1104","B_cells",NA,0,130,26,"B1"
"f1105","B_cells",NA,0,130,26,"B2"
"f1106","B_cells",NA,0,130,41,"B1"
"f1107","B_cells",NA,0,130,28,"B2"
"f1108","B_cells",NA,0,130,43,"B2"
"f1109","B_cells",NA,0,130,58,"B1"
"f1110","B_cells",NA,0,130,223,"B2"
"f1111","B_cells",NA,0,130,75,"B1"
"f1112","B_cells",NA,0,130,30,"B1"
"f1113","B_cells",NA,0,130,45,"B1"
"f1114","B_cells",NA,0,130,30,"B1"
"f1115","B_cells",NA,0,130,30,"B2"
"f1116","B_cells",NA,0,130,246,"B1"
"f1117","B_cells",NA,0,130,34,"B1"
"f1118","B_cells",NA,0,130,91,"B2"
"f1119","B_cells",NA,0,130,19,"B1"
"f1120","B_cells",NA,0,130,21,"B1"
"f1121","B_cells",NA,0,130,21,"B2"
"f1122","B_cells",NA,0,130,21,"B2"
"f1123","B_cells",NA,0,130,86,"B1"
"f1124","B_cells",NA,0,130,174,"B2"
"f1125","B_cells",NA,0,130,23,"B2"
"f1126","B_cells",NA,0,130,138,"B1"
"f1127","B_cells",NA,0,130,94,"B1"
"f1128","B_cells",NA,0,130,25,"B1"
"f1129","B_cells",NA,0,130,25,"B2"
"f1130","B_cells",NA,0,130,25,"B2"
"f1131","B_cells",NA,0,130,27,"B2"
"f1132","B_cells",NA,0,130,27,"B1"
"f1133","B_cells",NA,0,130,27,"B2"
"f1134","B_cells",NA,0,130,772,"B2"
"f1135","B_cells",NA,0,130,114,"B2"
"f1136","B_cells",NA,0,130,29,"B2"
"f1137","B_cells",NA,0,130,31,"B2"
"f1138","B_cells",NA,0,130,64,"B1"
"f1139","B_cells",NA,0,130,171,"B2"
"f1140","B_cells",NA,0,130,35,"B2"
"f1141","B_cells",NA,0,130,37,"B1"
"f1142","B_cells",NA,0,130,39,"B1"
"f1143","B_cells",NA,0,130,728,"B2"
"f1144","B_cells",NA,0,130,186,"B2"
"f1145","B_cells",NA,0,130,47,"B2"
"f1146","B_cells",NA,0,130,240,"B2"
"f1147","B_cells",NA,0,130,36,"B2"
"f1148","B_cells",NA,0,130,72,"B2"
"f1149","B_cells",NA,0,130,46,"B2"
"f1150","B_cells",NA,0,130,26,"B1"
"f1151","B_cells",NA,0,130,172,"B2"
"f1152","B_cells",NA,0,130,84,"B1"
"f1153","B_cells",NA,0,130,160,"B2"
"f1154","B_cells",NA,0,130,20,"B1"
"f1155","B_cells",NA,0,130,20,"B2"
"f1156","B_cells",NA,0,130,20,"B2"
"f1157","B_cells",NA,0,130,77,"B2"
"f1158","B_cells",NA,0,130,494,"B2"
"f1159","B_cells",NA,0,130,59,"B1"
"f1160","B_cells",NA,0,130,53,"B1"
"f1161","B_cells",NA,0,130,51,"B1"
"f1162","B_cells",NA,0,130,102,"B1"
"f1163","B_cells",NA,0,130,49,"B1"
"f1164","B_cells",NA,0,130,49,"B1"
"f1165","B_cells",NA,0,130,39,"B1"
"f1166","B_cells",NA,0,130,3065,"B2"
"f1167","B_cells",NA,0,130,128,"B1"
"f1168","B_cells",NA,0,130,93,"B1"
"f1169","B_cells",NA,0,130,31,"B2"
"f1170","B_cells",NA,0,130,27,"B1"
"f1171","B_cells",NA,0,130,50,"B1"
"f1172","B_cells",NA,0,130,23,"B2"
"f1173","B_cells",NA,0,130,23,"B2"
"f1174","B_cells",NA,0,130,23,"B2"
"f1175","B_cells",NA,0,130,23,"B1"
"f1176","B_cells",NA,0,130,109,"B1"
"f1177","B_cells",NA,0,130,21,"B1"
"f1178","B_cells",NA,0,130,74,"B1"
"f1179","B_cells",NA,0,130,81,"B2"
"f1180","B_cells",NA,0,130,32,"B2"
"f1181","B_cells",NA,0,130,154,"B1"
"f1182","B_cells",NA,0,130,276,"B1"
"f1183","B_cells",NA,0,130,71,"B1"
"f1184","B_cells",NA,0,130,84,"B1"
"f1185","B_cells",NA,0,130,28,"B2"
"f1186","B_cells",NA,0,130,41,"B1"
"f1187","B_cells",NA,0,130,26,"B2"
"f1188","B_cells",NA,0,130,169,"B2"
"f1189","B_cells",NA,0,130,26,"B2"
"f1190","B_cells",NA,0,130,111,"B1"
"f1191","B_cells",NA,0,130,74,"B1"
"f1192","B_cells",NA,0,130,24,"B1"
"f1193","B_cells",NA,0,130,24,"B2"
"f1194","B_cells",NA,0,130,524,"B2"
"f1195","B_cells",NA,0,130,59,"B1"
"f1196","B_cells",NA,0,130,46,"B2"
"f1197","B_cells",NA,0,130,33,"B1"
