"founder","celltype","log2fc","n_cells","type_n","founder_n","blast"
"f2866","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f2867","White_blood_cells",NA,0,12906,7,"Blastomere A"
"f2868","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f2869","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f2870","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f2871","White_blood_cells",NA,0,12906,24,"Blastomere A"
"f2872","White_blood_cells",NA,0,12906,16,"Blastomere A"
"f2873","White_blood_cells",NA,6,12906,31,"Blastomere A"
"f2874","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f2875","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f2876","White_blood_cells",NA,0,12906,11,"Blastomere A"
"f2877","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f2878","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f2879","White_blood_cells",NA,0,12906,11,"Blastomere A"
"f2880","White_blood_cells",NA,0,12906,15,"Blastomere A"
"f2881","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f2882","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f2883","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f2884","White_blood_cells",NA,0,12906,7,"Blastomere A"
"f2885","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f2886","White_blood_cells",NA,0,12906,17,"Blastomere A"
"f2887","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f2888","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f2889","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f2890","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f2891","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f2892","White_blood_cells",NA,0,12906,14,"Blastomere A"
"f2893","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f2894","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f2895","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f2896","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f2897","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f2898","White_blood_cells",NA,0,12906,14,"Blastomere A"
"f2899","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f2900","White_blood_cells",NA,0,12906,13,"Blastomere A"
"f2901","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f2902","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f2903","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f2904","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f2905","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f2906","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f2907","White_blood_cells",NA,0,12906,13,"Blastomere A"
"f2908","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f2909","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f2910","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f2911","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f2912","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f2913","White_blood_cells",NA,0,12906,11,"Blastomere A"
"f2914","White_blood_cells",NA,0,12906,13,"Blastomere A"
"f2915","White_blood_cells",NA,0,12906,20,"Blastomere A"
"f2916","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f2917","White_blood_cells",NA,0,12906,8,"Blastomere B"
"f2918","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f2919","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f2920","White_blood_cells",NA,0,12906,10,"Blastomere B"
"f2921","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f2922","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f2923","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f2924","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f2925","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f2926","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f2927","White_blood_cells",NA,0,12906,1,"Blastomere B"
"f2928","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f2929","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f2930","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f2931","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f2932","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f2933","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f2934","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f2935","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f2936","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f2937","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f2938","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f2939","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f2940","White_blood_cells",NA,0,12906,13,"Blastomere B"
"f2941","White_blood_cells",NA,0,12906,7,"Blastomere B"
"f2942","White_blood_cells",NA,0,12906,12,"Blastomere B"
"f2943","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f2944","White_blood_cells",NA,0,12906,10,"Blastomere B"
"f2945","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f2946","White_blood_cells",NA,0,12906,9,"Blastomere B"
"f2947","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f2948","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f2949","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f2950","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f2951","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f2952","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f2953","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f2954","White_blood_cells",NA,0,12906,9,"Blastomere B"
"f2955","White_blood_cells",NA,0,12906,7,"Blastomere B"
"f2956","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f2957","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f2958","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f2959","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f2960","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f2961","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f2962","White_blood_cells",NA,1,12906,9,"Blastomere B"
"f2963","White_blood_cells",NA,0,12906,7,"Blastomere B"
"f2964","White_blood_cells",NA,0,12906,19,"Blastomere B"
"f2965","White_blood_cells",NA,0,12906,8,"Blastomere B"
"f2966","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f2967","White_blood_cells",NA,0,12906,9,"Blastomere B"
"f2968","White_blood_cells",NA,0,12906,19,"Blastomere B"
"f2969","White_blood_cells",NA,0,12906,10,"Blastomere B"
"f2970","White_blood_cells",NA,0,12906,14,"Blastomere B"
"f2971","White_blood_cells",NA,0,12906,9,"Blastomere B"
"f2972","White_blood_cells",NA,0,12906,7,"Blastomere B"
"f2973","White_blood_cells",NA,0,12906,18,"Blastomere B"
"f2974","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f2975","White_blood_cells",NA,0,12906,13,"Blastomere B"
"f2976","White_blood_cells",NA,0,12906,19,"Blastomere B"
"f2977","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f2978","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f2979","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f2980","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f2981","White_blood_cells",NA,0,12906,17,"Blastomere A"
"f2982","White_blood_cells",NA,0,12906,11,"Blastomere A"
"f2983","White_blood_cells",NA,0,12906,14,"Blastomere A"
"f2984","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f2985","White_blood_cells",NA,0,12906,11,"Blastomere A"
"f2986","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f2987","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f2988","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f2989","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f2990","White_blood_cells",NA,0,12906,7,"Blastomere A"
"f2991","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f2992","White_blood_cells",NA,0,12906,13,"Blastomere A"
"f2993","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f2994","White_blood_cells",NA,0,12906,16,"Blastomere A"
"f2995","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f2996","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f2997","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f2998","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f2999","White_blood_cells",NA,0,12906,15,"Blastomere A"
"f3000","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3001","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f3002","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3003","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3004","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f3005","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3006","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3007","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f3008","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3009","White_blood_cells",NA,0,12906,17,"Blastomere A"
"f3010","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3011","White_blood_cells",NA,0,12906,14,"Blastomere A"
"f3012","White_blood_cells",NA,0,12906,16,"Blastomere A"
"f3013","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f3014","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f3015","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f3016","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f3017","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3018","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3019","White_blood_cells",NA,0,12906,19,"Blastomere A"
"f3020","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f3021","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3022","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3023","White_blood_cells",NA,0,12906,26,"Blastomere A"
"f3024","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3025","White_blood_cells",NA,0,12906,7,"Blastomere A"
"f3026","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3027","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3028","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f3029","White_blood_cells",NA,0,12906,7,"Blastomere A"
"f3030","White_blood_cells",NA,0,12906,13,"Blastomere A"
"f3031","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f3032","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3033","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3034","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f3035","White_blood_cells",NA,0,12906,7,"Blastomere A"
"f3036","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f3037","White_blood_cells",NA,0,12906,7,"Blastomere A"
"f3038","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3039","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3040","White_blood_cells",NA,0,12906,14,"Blastomere A"
"f3041","White_blood_cells",NA,0,12906,7,"Blastomere A"
"f3042","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3043","White_blood_cells",NA,0,12906,16,"Blastomere A"
"f3044","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f3045","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3046","White_blood_cells",NA,4,12906,22,"Blastomere A"
"f3047","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3048","White_blood_cells",NA,0,12906,11,"Blastomere A"
"f3049","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3050","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3051","White_blood_cells",NA,2,12906,12,"Blastomere A"
"f3052","White_blood_cells",NA,0,12906,1,"Blastomere A"
"f3053","White_blood_cells",NA,0,12906,13,"Blastomere A"
"f3054","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f3055","White_blood_cells",NA,6,12906,28,"Blastomere A"
"f3056","White_blood_cells",NA,0,12906,13,"Blastomere A"
"f3057","White_blood_cells",NA,0,12906,18,"Blastomere A"
"f3058","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f3059","White_blood_cells",NA,0,12906,23,"Blastomere A"
"f3060","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3061","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3062","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3063","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3064","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f3065","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3066","White_blood_cells",NA,0,12906,11,"Blastomere A"
"f3067","White_blood_cells",NA,0,12906,1,"Blastomere A"
"f3068","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3069","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f3070","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f3071","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3072","White_blood_cells",NA,0,12906,13,"Blastomere A"
"f3073","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f3074","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3075","White_blood_cells",NA,0,12906,15,"Blastomere A"
"f3076","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3077","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3078","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3079","White_blood_cells",NA,1,12906,15,"Blastomere A"
"f3080","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3081","White_blood_cells",NA,0,12906,11,"Blastomere A"
"f3082","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3083","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f3084","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3085","White_blood_cells",NA,0,12906,15,"Blastomere A"
"f3086","White_blood_cells",NA,0,12906,16,"Blastomere A"
"f3087","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f3088","White_blood_cells",NA,0,12906,10,"Blastomere B"
"f3089","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f3090","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f3091","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f3092","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f3093","White_blood_cells",NA,0,12906,7,"Blastomere B"
"f3094","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f3095","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f3096","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f3097","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f3098","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f3099","White_blood_cells",NA,0,12906,7,"Blastomere B"
"f3100","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f3101","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f3102","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f3103","White_blood_cells",NA,0,12906,1,"Blastomere B"
"f3104","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f3105","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f3106","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f3107","White_blood_cells",NA,0,12906,13,"Blastomere B"
"f3108","White_blood_cells",NA,0,12906,9,"Blastomere B"
"f3109","White_blood_cells",NA,0,12906,9,"Blastomere B"
"f3110","White_blood_cells",NA,0,12906,11,"Blastomere B"
"f3111","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f3112","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f3113","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f3114","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f3115","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f3116","White_blood_cells",NA,0,12906,9,"Blastomere B"
"f3117","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f3118","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f3119","White_blood_cells",NA,0,12906,1,"Blastomere B"
"f3120","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f3121","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f3122","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f3123","White_blood_cells",NA,0,12906,9,"Blastomere B"
"f3124","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f3125","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f3126","White_blood_cells",NA,0,12906,8,"Blastomere B"
"f3127","White_blood_cells",NA,0,12906,8,"Blastomere B"
"f3128","White_blood_cells",NA,0,12906,3,"Blastomere B"
"f3129","White_blood_cells",NA,0,12906,5,"Blastomere B"
"f3130","White_blood_cells",NA,0,12906,14,"Blastomere B"
"f3131","White_blood_cells",NA,0,12906,7,"Blastomere B"
"f3132","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f3133","White_blood_cells",NA,0,12906,12,"Blastomere B"
"f3134","White_blood_cells",NA,0,12906,2,"Blastomere B"
"f3135","White_blood_cells",NA,0,12906,8,"Blastomere B"
"f3136","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f3137","White_blood_cells",NA,0,12906,12,"Blastomere B"
"f3138","White_blood_cells",NA,7,12906,24,"Blastomere B"
"f3139","White_blood_cells",NA,0,12906,8,"Blastomere B"
"f3140","White_blood_cells",NA,0,12906,7,"Blastomere B"
"f3141","White_blood_cells",NA,0,12906,29,"Blastomere B"
"f3142","White_blood_cells",NA,0,12906,17,"Blastomere B"
"f3143","White_blood_cells",NA,0,12906,18,"Blastomere B"
"f3144","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f3145","White_blood_cells",NA,0,12906,4,"Blastomere B"
"f3146","White_blood_cells",NA,0,12906,24,"Blastomere B"
"f3147","White_blood_cells",NA,0,12906,9,"Blastomere B"
"f3148","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f3149","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f3150","White_blood_cells",NA,0,12906,15,"Blastomere B"
"f3151","White_blood_cells",NA,0,12906,14,"Blastomere B"
"f3152","White_blood_cells",NA,0,12906,14,"Blastomere B"
"f3153","White_blood_cells",NA,2,12906,11,"Blastomere B"
"f3154","White_blood_cells",NA,0,12906,16,"Blastomere B"
"f3155","White_blood_cells",NA,0,12906,8,"Blastomere B"
"f3156","White_blood_cells",NA,0,12906,16,"Blastomere B"
"f3157","White_blood_cells",NA,0,12906,13,"Blastomere B"
"f3158","White_blood_cells",NA,0,12906,16,"Blastomere B"
"f3159","White_blood_cells",NA,0,12906,11,"Blastomere B"
"f3160","White_blood_cells",NA,0,12906,7,"Blastomere B"
"f3161","White_blood_cells",NA,6,12906,26,"Blastomere B"
"f3162","White_blood_cells",NA,0,12906,17,"Blastomere B"
"f3163","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f3164","White_blood_cells",NA,0,12906,9,"Blastomere B"
"f3165","White_blood_cells",NA,0,12906,6,"Blastomere B"
"f3166","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3167","White_blood_cells",NA,0,12906,21,"Blastomere A"
"f3168","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f3169","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f3170","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3171","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3172","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3173","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f3174","White_blood_cells",NA,0,12906,16,"Blastomere A"
"f3175","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3176","White_blood_cells",NA,0,12906,10,"Blastomere A"
"f3177","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3178","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f3179","White_blood_cells",NA,0,12906,7,"Blastomere A"
"f3180","White_blood_cells",NA,0,12906,7,"Blastomere A"
"f3181","White_blood_cells",NA,0,12906,11,"Blastomere A"
"f3182","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3183","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3184","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3185","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f3186","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3187","White_blood_cells",NA,0,12906,17,"Blastomere A"
"f3188","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f3189","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3190","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f3191","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3192","White_blood_cells",NA,0,12906,11,"Blastomere A"
"f3193","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f3194","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f3195","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3196","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3197","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f3198","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f3199","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f3200","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3201","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f3202","White_blood_cells",NA,0,12906,12,"Blastomere A"
"f3203","White_blood_cells",NA,1,12906,14,"Blastomere A"
"f3204","White_blood_cells",NA,0,12906,14,"Blastomere A"
"f3205","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3206","White_blood_cells",NA,0,12906,3,"Blastomere A"
"f3207","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f3208","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3209","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3210","White_blood_cells",NA,0,12906,1,"Blastomere A"
"f3211","White_blood_cells",NA,0,12906,2,"Blastomere A"
"f3212","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f3213","White_blood_cells",NA,1,12906,4,"Blastomere A"
"f3214","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3215","White_blood_cells",NA,0,12906,9,"Blastomere A"
"f3216","White_blood_cells",NA,0,12906,28,"Blastomere A"
"f3217","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3218","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3219","White_blood_cells",NA,0,12906,8,"Blastomere A"
"f3220","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3221","White_blood_cells",NA,0,12906,14,"Blastomere A"
"f3222","White_blood_cells",NA,0,12906,4,"Blastomere A"
"f3223","White_blood_cells",NA,0,12906,6,"Blastomere A"
"f3224","White_blood_cells",NA,0,12906,11,"Blastomere A"
"f3225","White_blood_cells",NA,0,12906,5,"Blastomere A"
"f3226","White_blood_cells",NA,0,12906,2,"Blastomere A"
